Row,loser,winner
0,0.1006711409395973,0.1237785016286645
1,0.1237785016286645,0.1254125412541254
2,0.1847133757961783,0.1254125412541254
3,0.1006711409395973,0.1847133757961783
4,0.1904761904761904,0.1493506493506493
5,0.0750853242320819,0.2616279069767442
6,0.0750853242320819,0.1493506493506493
7,0.1904761904761904,0.2616279069767442
8,0.09375,0.1831501831501831
9,0.09375,0.1292775665399239
10,0.1292775665399239,0.1710037174721189
11,0.1831501831501831,0.1710037174721189
12,0.0979591836734693,0.1363636363636363
13,0.0502092050209205,0.1363636363636363
14,0.0502092050209205,0.1886792452830188
15,0.1886792452830188,0.0979591836734693
16,0.1296296296296296,0.0822784810126582
17,0.2300884955752212,0.0822784810126582
18,0.1296296296296296,0.2529411764705882
19,0.2300884955752212,0.2529411764705882
20,0.2076502732240437,0.0914285714285714
21,0.0809248554913294,0.2076502732240437
22,0.0714285714285714,0.0809248554913294
23,0.0714285714285714,0.0914285714285714
24,0.2844036697247706,0.1764705882352941
25,0.0344827586206896,0.1764705882352941
26,0.2277227722772277,0.2844036697247706
27,0.0344827586206896,0.2277227722772277
28,0.1142857142857143,0.1672473867595818
29,0.1071428571428571,0.1762711864406779
30,0.1142857142857143,0.1762711864406779
31,0.1071428571428571,0.1672473867595818
32,0.0952380952380952,0.1317829457364341
33,0.0952380952380952,0.1245136186770427
34,0.1245136186770427,0.1949458483754512
35,0.1317829457364341,0.1949458483754512
36,0.163265306122449,0.1151832460732984
37,0.135064935064935,0.2233250620347394
38,0.135064935064935,0.163265306122449
39,0.2233250620347394,0.1151832460732984
40,0.1919191919191919,0.1428571428571428
41,0.0552486187845303,0.1399999999999999
42,0.0552486187845303,0.1428571428571428
43,0.1919191919191919,0.1399999999999999
44,0.2265372168284789,0.1314878892733564
45,0.0909090909090909,0.2682926829268293
46,0.0909090909090909,0.1314878892733564
47,0.2265372168284789,0.2682926829268293
48,0.0223880597014925,0.1712328767123287
49,0.1443298969072164,0.2379421221864951
50,0.0223880597014925,0.2379421221864951
51,0.1443298969072164,0.1712328767123287
52,0.1287128712871287,0.1826923076923077
53,0.1287128712871287,0.2869565217391304
54,0.1826923076923077,0.099502487562189
55,0.2869565217391304,0.099502487562189
56,0.1336898395721925,0.108695652173913
57,0.188295165394402,0.108695652173913
58,0.1344086021505376,0.188295165394402
59,0.1336898395721925,0.1344086021505376
60,0.1336898395721925,0.108695652173913
61,0.188295165394402,0.108695652173913
62,0.188295165394402,0.1344086021505376
63,0.1336898395721925,0.1344086021505376
64,0.108695652173913,0.1336898395721925
