sample_id,winner,loser
0,1499.263693206478,1468.035466191047
1,1531.9661669788793,1499.263693206478
2,1531.9661669788793,1500.734673623596
3,1500.734673623596,1468.035466191047
4,1530.5304984710244,1469.4695015289756
5,1530.5304984710244,1469.4695015289756
6,1530.5304984710244,1469.4695015289756
7,1530.5304984710244,1469.4695015289756
8,1500.0323497647144,1468.736306793522
9,1498.5612260339533,1468.736306793522
10,1532.6701174078105,1498.5612260339533
11,1532.6701174078105,1500.0323497647144
12,1531.263693206478,1501.4374186863345
13,1531.263693206478,1469.4387739660467
14,1497.860114141141,1469.4387739660467
15,1501.4374186863345,1497.860114141141
16,1531.263693206478,1468.736306793522
17,1531.263693206478,1470.13853822723
18,1529.86146177277,1468.736306793522
19,1529.86146177277,1470.13853822723
20,1530.4953386056566,1500.736306793522
21,1500.736306793522,1500.0338330211207
22,1500.0338330211207,1468.7345215797006
23,1530.4953386056566,1468.7345215797006
24,1531.263693206478,1500.736306793522
25,1531.263693206478,1468.6684908377624
26,1500.736306793522,1499.3315091622376
27,1499.3315091622376,1468.6684908377624
28,1530.5304984710244,1469.4695015289756
29,1530.5304984710244,1469.4695015289756
30,1530.5304984710244,1469.4695015289756
31,1530.5304984710244,1469.4695015289756
32,1500.0323497647144,1468.736306793522
33,1498.5612260339533,1468.736306793522
34,1532.6701174078105,1498.5612260339533
35,1532.6701174078105,1500.0323497647144
36,1532.0,1500.0
37,1500.0,1468.0
38,1500.0,1468.0
39,1532.0,1500.0
40,1530.5304984710244,1469.4695015289756
41,1530.5304984710244,1469.4695015289756
42,1530.5304984710244,1469.4695015289756
43,1530.5304984710244,1469.4695015289756
44,1530.5304984710244,1469.4695015289756
45,1530.5304984710244,1469.4695015289756
46,1530.5304984710244,1469.4695015289756
47,1530.5304984710244,1469.4695015289756
48,1530.5304984710244,1469.4695015289756
49,1530.5304984710244,1469.4695015289756
50,1530.5304984710244,1469.4695015289756
51,1530.5304984710244,1469.4695015289756
52,1499.263693206478,1468.736306793522
53,1499.3315091622376,1468.736306793522
54,1532.6684908377624,1499.263693206478
55,1532.6684908377624,1499.3315091622376
56,1522.1302740415924,1287.7811440597811
57,1522.1302740415924,1663.9294991580157
58,1663.9294991580157,1526.1590827406103
59,1526.1590827406103,1287.7811440597811
60,1522.1302740415924,1287.7811440597811
61,1522.1302740415924,1663.9294991580157
62,1526.1590827406103,1663.9294991580157
63,1526.1590827406103,1287.7811440597811
64,1287.7811440597811,1522.1302740415924
65,1663.9294991580157,1522.1302740415924
66,1663.9294991580157,1526.1590827406103
67,1526.1590827406103,1287.7811440597811
68,1522.1302740415924,1287.7811440597811
69,1663.9294991580157,1522.1302740415924
70,1663.9294991580157,1526.1590827406103
71,1287.7811440597811,1526.1590827406103
72,1522.1302740415924,1287.7811440597811
73,1522.1302740415924,1663.9294991580157
74,1663.9294991580157,1526.1590827406103
75,1526.1590827406103,1287.7811440597811
76,1522.1302740415924,1287.7811440597811
77,1663.9294991580157,1522.1302740415924
78,1526.1590827406103,1663.9294991580157
79,1526.1590827406103,1287.7811440597811
80,1522.1302740415924,1287.7811440597811
81,1663.9294991580157,1522.1302740415924
82,1663.9294991580157,1526.1590827406103
83,1287.7811440597811,1526.1590827406103
84,1287.7811440597811,1522.1302740415924
85,1663.9294991580157,1522.1302740415924
86,1663.9294991580157,1526.1590827406103
87,1526.1590827406103,1287.7811440597811
88,1522.1302740415924,1287.7811440597811
89,1663.9294991580157,1522.1302740415924
90,1526.1590827406103,1663.9294991580157
91,1526.1590827406103,1287.7811440597811
92,1522.1302740415924,1287.7811440597811
93,1522.1302740415924,1663.9294991580157
94,1663.9294991580157,1526.1590827406103
95,1526.1590827406103,1287.7811440597811
96,1522.1302740415924,1287.7811440597811
97,1663.9294991580157,1522.1302740415924
98,1663.9294991580157,1526.1590827406103
99,1526.1590827406103,1287.7811440597811
100,1522.1302740415924,1287.7811440597811
101,1663.9294991580157,1522.1302740415924
102,1663.9294991580157,1526.1590827406103
103,1287.7811440597811,1526.1590827406103
104,1522.1302740415924,1287.7811440597811
105,1522.1302740415924,1663.9294991580157
106,1663.9294991580157,1526.1590827406103
107,1526.1590827406103,1287.7811440597811
108,1522.1302740415924,1287.7811440597811
109,1663.9294991580157,1522.1302740415924
110,1526.1590827406103,1663.9294991580157
111,1526.1590827406103,1287.7811440597811
112,1287.7811440597811,1522.1302740415924
113,1663.9294991580157,1522.1302740415924
114,1663.9294991580157,1526.1590827406103
115,1526.1590827406103,1287.7811440597811
116,1522.1302740415924,1287.7811440597811
117,1522.1302740415924,1663.9294991580157
118,1526.1590827406103,1663.9294991580157
119,1526.1590827406103,1287.7811440597811
120,1522.1302740415924,1287.7811440597811
121,1663.9294991580157,1522.1302740415924
122,1663.9294991580157,1526.1590827406103
123,1526.1590827406103,1287.7811440597811
124,1522.1302740415924,1287.7811440597811
125,1663.9294991580157,1522.1302740415924
126,1663.9294991580157,1526.1590827406103
127,1526.1590827406103,1287.7811440597811
128,1522.1302740415924,1287.7811440597811
129,1663.9294991580157,1522.1302740415924
130,1663.9294991580157,1526.1590827406103
131,1526.1590827406103,1287.7811440597811
132,1530.5304984710244,1469.4695015289756
133,1530.5304984710244,1469.4695015289756
134,1530.5304984710244,1469.4695015289756
135,1530.5304984710244,1469.4695015289756
136,1499.263693206478,1468.736306793522
137,1499.3315091622376,1468.736306793522
138,1532.6684908377624,1499.263693206478
139,1532.6684908377624,1499.3315091622376
140,1473.014371393065,1440.7109518966736
141,1499.598034733932,1440.7109518966736
142,1586.6766419763296,1499.598034733932
143,1586.6766419763296,1473.014371393065
144,1440.7109518966736,1473.014371393065
145,1499.598034733932,1440.7109518966736
146,1586.6766419763296,1473.014371393065
147,1586.6766419763296,1499.598034733932
148,1473.014371393065,1440.7109518966736
149,1499.598034733932,1440.7109518966736
150,1586.6766419763296,1499.598034733932
151,1586.6766419763296,1473.014371393065
152,1531.263693206478,1468.736306793522
153,1531.263693206478,1470.13853822723
154,1529.86146177277,1468.736306793522
155,1529.86146177277,1470.13853822723
156,1499.263693206478,1500.736306793522
157,1500.736306793522,1468.8004124773113
158,1531.1995875226887,1499.263693206478
159,1531.1995875226887,1468.8004124773113
160,1500.0,1468.0
161,1532.0,1500.0
162,1500.0,1468.0
163,1532.0,1500.0
164,1530.5304984710244,1501.4695015289756
165,1498.5304984710244,1469.4695015289756
166,1501.4695015289756,1498.5304984710244
167,1530.5304984710244,1469.4695015289756
168,1531.964533808953,1500.736306793522
169,1500.736306793522,1468.0338330211207
170,1499.265326376404,1468.0338330211207
171,1531.964533808953,1499.265326376404
172,1499.263693206478,1469.5046613943434
173,1499.9661669788793,1499.263693206478
174,1531.2654784202994,1499.9661669788793
175,1531.2654784202994,1469.5046613943434
176,1530.5625813136655,1468.736306793522
177,1530.5612260339533,1468.736306793522
178,1530.5612260339533,1470.139885858859
179,1530.5625813136655,1470.139885858859
180,1531.263693206478,1468.736306793522
181,1529.86146177277,1468.736306793522
182,1531.263693206478,1470.13853822723
183,1529.86146177277,1470.13853822723
184,1531.263693206478,1500.736306793522
185,1500.736306793522,1467.3315091622376
186,1531.263693206478,1500.6684908377624
187,1500.6684908377624,1467.3315091622376
188,1609.7393378371264,1378.4252276458028
189,1663.45874742733,1348.3766870897407
190,1609.7393378371264,1378.4252276458028
191,1663.45874742733,1348.3766870897407
192,1609.7393378371264,1378.4252276458028
193,1609.7393378371264,1663.45874742733
194,1663.45874742733,1348.3766870897407
195,1609.7393378371264,1378.4252276458028
196,1609.7393378371264,1663.45874742733
197,1663.45874742733,1348.3766870897407
198,1609.7393378371264,1378.4252276458028
199,1609.7393378371264,1663.45874742733
200,1663.45874742733,1348.3766870897407
201,1609.7393378371264,1378.4252276458028
202,1663.45874742733,1609.7393378371264
203,1663.45874742733,1348.3766870897407
204,1609.7393378371264,1378.4252276458028
205,1609.7393378371264,1663.45874742733
206,1663.45874742733,1348.3766870897407
207,1609.7393378371264,1378.4252276458028
208,1663.45874742733,1609.7393378371264
209,1663.45874742733,1348.3766870897407
210,1378.4252276458028,1609.7393378371264
211,1663.45874742733,1609.7393378371264
212,1663.45874742733,1348.3766870897407
213,1609.7393378371264,1378.4252276458028
214,1609.7393378371264,1663.45874742733
215,1663.45874742733,1348.3766870897407
216,1609.7393378371264,1378.4252276458028
217,1663.45874742733,1609.7393378371264
218,1663.45874742733,1348.3766870897407
219,1609.7393378371264,1378.4252276458028
220,1609.7393378371264,1663.45874742733
221,1663.45874742733,1348.3766870897407
222,1609.7393378371264,1378.4252276458028
223,1663.45874742733,1609.7393378371264
224,1663.45874742733,1348.3766870897407
225,1609.7393378371264,1378.4252276458028
226,1609.7393378371264,1663.45874742733
227,1663.45874742733,1348.3766870897407
228,1609.7393378371264,1378.4252276458028
229,1663.45874742733,1609.7393378371264
230,1663.45874742733,1348.3766870897407
231,1609.7393378371264,1378.4252276458028
232,1663.45874742733,1609.7393378371264
233,1663.45874742733,1348.3766870897407
234,1532.0,1500.0
235,1500.0,1468.0
236,1500.0,1468.0
237,1532.0,1500.0
238,1530.5304984710244,1469.4695015289756
239,1530.5304984710244,1469.4695015289756
240,1530.5304984710244,1469.4695015289756
241,1530.5304984710244,1469.4695015289756
242,1530.4953386056566,1500.736306793522
243,1500.736306793522,1500.0338330211207
244,1500.0338330211207,1468.7345215797006
245,1530.4953386056566,1468.7345215797006
246,1531.263693206478,1468.736306793522
247,1497.86146177277,1468.736306793522
248,1531.263693206478,1502.13853822723
249,1502.13853822723,1497.86146177277
250,1531.263693206478,1468.736306793522
251,1531.263693206478,1470.13853822723
252,1529.86146177277,1468.736306793522
253,1529.86146177277,1470.13853822723
254,1530.4953386056566,1500.736306793522
255,1500.736306793522,1500.0338330211207
256,1500.0338330211207,1468.7345215797006
257,1530.4953386056566,1468.7345215797006
258,1499.263693206478,1468.035466191047
259,1531.9661669788793,1499.263693206478
260,1531.9661669788793,1500.734673623596
261,1500.734673623596,1468.035466191047
262,1498.5304984710244,1469.4695015289756
263,1530.5304984710244,1501.4695015289756
264,1501.4695015289756,1498.5304984710244
265,1530.5304984710244,1469.4695015289756
266,1499.263693206478,1469.5046613943434
267,1499.9661669788793,1499.263693206478
268,1531.2654784202994,1499.9661669788793
269,1531.2654784202994,1469.5046613943434
270,1499.263693206478,1468.035466191047
271,1531.9661669788793,1499.263693206478
272,1531.9661669788793,1500.734673623596
273,1500.734673623596,1468.035466191047
274,1531.263693206478,1468.736306793522
275,1529.86146177277,1468.736306793522
276,1531.263693206478,1470.13853822723
277,1529.86146177277,1470.13853822723
278,1499.263693206478,1500.736306793522
279,1500.736306793522,1468.8004124773113
280,1531.1995875226887,1499.263693206478
281,1531.1995875226887,1468.8004124773113
282,1532.0,1500.0
283,1500.0,1468.0
284,1500.0,1468.0
285,1532.0,1500.0
286,1401.801170130182,1594.3394314883046
287,1727.7714936429416,1276.0879047385718
288,1727.7714936429416,1401.801170130182
289,1594.3394314883046,1276.0879047385718
290,1401.801170130182,1594.3394314883046
291,1727.7714936429416,1276.0879047385718
292,1727.7714936429416,1401.801170130182
293,1594.3394314883046,1401.801170130182
294,1727.7714936429416,1276.0879047385718
295,1727.7714936429416,1401.801170130182
296,1594.3394314883046,1276.0879047385718
297,1594.3394314883046,1401.801170130182
298,1727.7714936429416,1276.0879047385718
299,1727.7714936429416,1401.801170130182
300,1594.3394314883046,1276.0879047385718
301,1594.3394314883046,1401.801170130182
302,1727.7714936429416,1276.0879047385718
303,1727.7714936429416,1401.801170130182
304,1594.3394314883046,1276.0879047385718
305,1594.3394314883046,1401.801170130182
306,1727.7714936429416,1276.0879047385718
307,1727.7714936429416,1401.801170130182
308,1594.3394314883046,1276.0879047385718
309,1594.3394314883046,1401.801170130182
310,1727.7714936429416,1276.0879047385718
311,1727.7714936429416,1401.801170130182
312,1594.3394314883046,1276.0879047385718
313,1401.801170130182,1594.3394314883046
314,1727.7714936429416,1276.0879047385718
315,1727.7714936429416,1401.801170130182
316,1276.0879047385718,1594.3394314883046
317,1594.3394314883046,1401.801170130182
318,1727.7714936429416,1276.0879047385718
319,1401.801170130182,1727.7714936429416
320,1594.3394314883046,1276.0879047385718
321,1401.801170130182,1594.3394314883046
322,1727.7714936429416,1276.0879047385718
323,1727.7714936429416,1401.801170130182
324,1594.3394314883046,1276.0879047385718
325,1594.3394314883046,1401.801170130182
326,1727.7714936429416,1276.0879047385718
327,1727.7714936429416,1401.801170130182
328,1594.3394314883046,1276.0879047385718
329,1401.801170130182,1594.3394314883046
330,1727.7714936429416,1276.0879047385718
331,1727.7714936429416,1401.801170130182
332,1594.3394314883046,1276.0879047385718
333,1401.801170130182,1594.3394314883046
334,1727.7714936429416,1276.0879047385718
335,1727.7714936429416,1401.801170130182
336,1594.3394314883046,1276.0879047385718
337,1401.801170130182,1594.3394314883046
338,1727.7714936429416,1276.0879047385718
339,1727.7714936429416,1401.801170130182
340,1594.3394314883046,1276.0879047385718
341,1594.3394314883046,1401.801170130182
342,1727.7714936429416,1276.0879047385718
343,1727.7714936429416,1401.801170130182
344,1594.3394314883046,1276.0879047385718
345,1594.3394314883046,1401.801170130182
346,1727.7714936429416,1276.0879047385718
347,1727.7714936429416,1401.801170130182
348,1594.3394314883046,1276.0879047385718
349,1594.3394314883046,1401.801170130182
350,1727.7714936429416,1276.0879047385718
351,1727.7714936429416,1401.801170130182
352,1594.3394314883046,1276.0879047385718
353,1594.3394314883046,1401.801170130182
354,1727.7714936429416,1276.0879047385718
355,1727.7714936429416,1401.801170130182
356,1594.3394314883046,1276.0879047385718
357,1531.263693206478,1468.736306793522
358,1531.263693206478,1470.13853822723
359,1529.86146177277,1468.736306793522
360,1529.86146177277,1470.13853822723
361,1499.263693206478,1468.736306793522
362,1532.6684908377624,1499.263693206478
363,1499.3315091622376,1468.736306793522
364,1532.6684908377624,1499.3315091622376
365,1500.0,1468.0
366,1532.0,1500.0
367,1500.0,1468.0
368,1532.0,1500.0
369,1531.263693206478,1501.4374186863345
370,1531.263693206478,1469.4387739660467
371,1497.860114141141,1469.4387739660467
372,1501.4374186863345,1497.860114141141
373,1531.263693206478,1467.9676502352856
374,1531.263693206478,1501.4387739660467
375,1501.4387739660467,1499.3298825921895
376,1499.3298825921895,1467.9676502352856
377,1532.0,1468.0
378,1500.0,1500.0
379,1500.0,1468.0
380,1532.0,1500.0
381,1534.0799078448915,1259.2408740174224
382,1779.889398268751,1534.0799078448915
383,1259.2408740174224,1426.789819868935
384,1779.889398268751,1426.789819868935
385,1534.0799078448915,1259.2408740174224
386,1779.889398268751,1534.0799078448915
387,1426.789819868935,1259.2408740174224
388,1779.889398268751,1426.789819868935
389,1534.0799078448915,1259.2408740174224
390,1779.889398268751,1534.0799078448915
391,1259.2408740174224,1426.789819868935
392,1779.889398268751,1426.789819868935
393,1534.0799078448915,1259.2408740174224
394,1779.889398268751,1534.0799078448915
395,1426.789819868935,1259.2408740174224
396,1779.889398268751,1426.789819868935
397,1534.0799078448915,1259.2408740174224
398,1779.889398268751,1534.0799078448915
399,1259.2408740174224,1426.789819868935
400,1779.889398268751,1426.789819868935
401,1534.0799078448915,1259.2408740174224
402,1779.889398268751,1534.0799078448915
403,1779.889398268751,1426.789819868935
404,1534.0799078448915,1259.2408740174224
405,1779.889398268751,1534.0799078448915
406,1426.789819868935,1259.2408740174224
407,1779.889398268751,1426.789819868935
408,1534.0799078448915,1259.2408740174224
409,1779.889398268751,1534.0799078448915
410,1426.789819868935,1259.2408740174224
411,1779.889398268751,1426.789819868935
412,1534.0799078448915,1259.2408740174224
413,1779.889398268751,1534.0799078448915
414,1259.2408740174224,1426.789819868935
415,1779.889398268751,1426.789819868935
416,1534.0799078448915,1259.2408740174224
417,1779.889398268751,1534.0799078448915
418,1426.789819868935,1259.2408740174224
419,1779.889398268751,1426.789819868935
420,1534.0799078448915,1259.2408740174224
421,1779.889398268751,1534.0799078448915
422,1426.789819868935,1259.2408740174224
423,1779.889398268751,1426.789819868935
424,1534.0799078448915,1259.2408740174224
425,1534.0799078448915,1779.889398268751
426,1426.789819868935,1259.2408740174224
427,1779.889398268751,1426.789819868935
428,1534.0799078448915,1259.2408740174224
429,1779.889398268751,1534.0799078448915
430,1426.789819868935,1259.2408740174224
431,1779.889398268751,1426.789819868935
432,1534.0799078448915,1259.2408740174224
433,1779.889398268751,1534.0799078448915
434,1426.789819868935,1259.2408740174224
435,1779.889398268751,1426.789819868935
436,1534.0799078448915,1259.2408740174224
437,1779.889398268751,1534.0799078448915
438,1426.789819868935,1259.2408740174224
439,1779.889398268751,1426.789819868935
440,1534.0799078448915,1259.2408740174224
441,1779.889398268751,1534.0799078448915
442,1426.789819868935,1259.2408740174224
443,1779.889398268751,1426.789819868935
444,1534.0799078448915,1259.2408740174224
445,1779.889398268751,1534.0799078448915
446,1259.2408740174224,1426.789819868935
447,1779.889398268751,1426.789819868935
448,1534.0799078448915,1259.2408740174224
449,1779.889398268751,1534.0799078448915
450,1426.789819868935,1259.2408740174224
451,1779.889398268751,1426.789819868935
452,1500.0,1468.0
453,1532.0,1500.0
454,1500.0,1468.0
455,1532.0,1500.0
456,1500.0,1468.0
457,1532.0,1500.0
458,1532.0,1500.0
459,1500.0,1468.0
460,1500.0,1484.0
461,1532.0,1484.0
462,1532.0,1500.0
463,1500.0,1468.0
464,1532.0,1500.0
465,1500.0,1468.0
466,1532.0,1500.0
467,1530.5304984710244,1501.4695015289756
468,1498.5304984710244,1469.4695015289756
469,1530.5304984710244,1469.4695015289756
470,1501.4695015289756,1498.5304984710244
471,1499.263693206478,1468.736306793522
472,1531.3315091622376,1468.736306793522
473,1500.6684908377624,1499.263693206478
474,1531.3315091622376,1500.6684908377624
475,1531.263693206478,1501.4374186863345
476,1531.263693206478,1469.4387739660467
477,1497.860114141141,1469.4387739660467
478,1501.4374186863345,1497.860114141141
479,1530.5304984710244,1501.4695015289756
480,1498.5304984710244,1469.4695015289756
481,1530.5304984710244,1469.4695015289756
482,1501.4695015289756,1498.5304984710244
483,1531.263693206478,1468.736306793522
484,1531.263693206478,1502.13853822723
485,1497.86146177277,1468.736306793522
486,1502.13853822723,1497.86146177277
487,1499.263693206478,1468.035466191047
488,1531.9661669788793,1499.263693206478
489,1531.9661669788793,1500.734673623596
490,1500.734673623596,1468.035466191047
491,1532.0,1468.0
492,1500.0,1500.0
493,1500.0,1468.0
494,1532.0,1500.0
495,1499.263693206478,1500.035466191047
496,1531.9661669788793,1499.263693206478
497,1531.9661669788793,1468.734673623596
498,1500.035466191047,1468.734673623596
499,1531.263693206478,1467.9676502352856
500,1531.263693206478,1501.4387739660467
501,1501.4387739660467,1499.3298825921895
502,1499.3298825921895,1467.9676502352856
503,1530.5304984710244,1469.4695015289756
504,1530.5304984710244,1469.4695015289756
505,1530.5304984710244,1469.4695015289756
506,1530.5304984710244,1469.4695015289756
507,1531.263693206478,1469.4374186863345
508,1531.263693206478,1469.4387739660467
509,1529.860114141141,1469.4387739660467
510,1529.860114141141,1469.4374186863345
511,1499.964533808953,1500.736306793522
512,1500.736306793522,1468.0338330211207
513,1531.265326376404,1468.0338330211207
514,1531.265326376404,1499.964533808953
515,1559.729526119354,1468.736306793522
516,1497.86146177277,1468.736306793522
517,1559.729526119354,1502.13853822723
518,1502.13853822723,1497.86146177277
519,1531.263693206478,1469.4374186863345
520,1531.263693206478,1469.4387739660467
521,1529.860114141141,1469.4387739660467
522,1529.860114141141,1469.4374186863345
523,1531.263693206478,1499.9676502352856
524,1531.263693206478,1501.4387739660467
525,1501.4387739660467,1467.3298825921895
526,1499.9676502352856,1467.3298825921895
527,1530.5304984710244,1469.4695015289756
528,1530.5304984710244,1469.4695015289756
529,1530.5304984710244,1469.4695015289756
530,1530.5304984710244,1469.4695015289756
531,1531.263693206478,1469.4374186863345
532,1531.263693206478,1469.4387739660467
533,1529.860114141141,1469.4387739660467
534,1529.860114141141,1469.4374186863345
